file,scan_number,mean_laser_current,in_control,mean,max,min,stddev,wavelet_level_0_energy_ratio,wavelet_level_1_energy_ratio,wavelet_level_2_energy_ratio,wavelet_level_3_energy_ratio,wavelet_level_0_entropy,wavelet_level_1_entropy,wavelet_level_2_entropy,wavelet_level_3_entropy,wavelet_level_4_energy_ratio,wavelet_level_5_energy_ratio,wavelet_level_4_entropy,wavelet_level_5_entropy
layer48.csv,40,4499.990415335464,1.0,1604.182108626198,1828.0,1112.0,110.09622018520015,0.9986387525017322,0.0009894617367419154,0.0002735888985358445,7.026103604150451e-05,2.4601586895161174,1.9646294332482923,2.3686005725510726,3.095735284216616,1.7745283510962794e-05,1.0190543437622421e-05,3.5740723506634704,4.362510897803368
layer48.csv,41,4502.669934640523,1.0,1538.7679738562092,1792.0,1018.0,98.07587642441752,0.9990078354858618,0.0005432007035466715,0.0003006740248386034,9.755376494612057e-05,2.455459391723604,1.839121260769421,2.078814738829836,3.0718232878683733,3.495097755546039e-05,1.578504325124119e-05,3.654776436371017,4.025041015463524
layer48.csv,42,4502.414715719064,1.0,1606.675585284281,1787.0,1206.0,86.6935079478828,0.9992978161489544,0.0004131218977338643,0.00021207834067252362,4.4649699542364945e-05,2.46921401345851,2.0470862372878695,1.9618753685245638,2.179464855451365,2.016974668427729e-05,1.2164166412397414e-05,3.6594050160872325,4.249528953188162
layer48.csv,43,4502.701030927835,1.0,1553.8556701030927,1728.0,1112.0,81.86805112075413,0.9993739956594643,0.000399088127703237,0.00015494147886542672,3.888274150116516e-05,2.4644991827056844,1.4872759665802415,2.33814058882655,2.970124717603502,2.3749585993878454e-05,9.342406472045531e-06,3.678340234190716,4.240280544721795
layer48.csv,44,4502.9260563380285,1.0,1590.7992957746478,1815.0,1124.0,91.46490822235478,0.9994990996753362,0.00025118301581236193,0.00014167057112986938,7.556124526172086e-05,2.3760488702039892,1.8191479683384173,2.094789181886434,2.917830869328748,2.1567802819522272e-05,1.0917689640571023e-05,3.522956140816644,4.233747407293537
layer48.csv,45,4503.713253012048,1.0,1549.3951807228916,1743.0,1124.0,99.80232498875019,0.9985826217449731,0.0009441939588974604,0.00034296473724244745,8.90663467595532e-05,2.6870821665844993,1.9242983537045617,2.8749206340815316,3.1875688307272108,2.99094175350707e-05,1.1243794592120758e-05,3.903127757735277,4.531427227064729
layer48.csv,46,4503.857142857143,1.0,1533.3662337662338,1867.0,1124.0,94.85975103454028,0.9993168982182421,0.00032969434043952656,0.00023528728152175595,8.391029248926449e-05,2.621963338626456,2.167220982630491,2.596828253497288,2.701640560136852,2.2647173044571323e-05,1.1562694262602486e-05,3.8007876367861035,4.415045697273494
layer48.csv,47,4503.570224719101,1.0,1537.7752808988764,1815.0,1099.0,98.43280406986243,0.9991034429641555,0.0005345384069145737,0.0002484030908448137,7.001860895196148e-05,2.6166829752673,2.0378314943298856,2.5984594780667805,3.0879388692740832,3.140490903998392e-05,1.2192020092947923e-05,3.612804134841503,4.414920160917868
layer48.csv,48,4503.529051987767,1.0,1516.7706422018348,1680.0,989.0,97.85216019244358,0.9991001512771019,0.0005591594064385615,0.00020030919527745815,9.12613017058624e-05,2.537545758730203,1.7053602555654819,2.8633508804024093,2.8210524691749117,3.579123332466145e-05,1.3327586151380845e-05,3.555086301945484,4.3140186000462
layer48.csv,49,4503.835016835017,1.0,1520.7340067340067,1712.0,1195.0,98.3864432254028,0.9989912734931021,0.000600076673452343,0.00032231069638842216,5.728203764954852e-05,2.468049816887613,1.2501072670351665,2.6134591347242555,3.1536621551092043,2.1222407154260503e-05,7.834692253187185e-06,3.702721423504718,4.035277880324783
layer48.csv,50,4504.329588014982,1.0,1611.7565543071162,1819.0,1032.0,121.35689119827815,0.9987031406008882,0.001051634503886728,0.00015459556690740244,5.7277595422529655e-05,2.359183605645606,1.872774753495842,2.4754610186297454,2.749644710208836,2.4290234962538652e-05,9.061497932831696e-06,3.5881695741606197,4.007022833512782
layer48.csv,51,4504.273109243697,1.0,1586.2016806722688,1773.0,1137.0,107.51775931725842,0.9992039688121875,0.000507297730532808,0.00019579020664183246,6.166726052006748e-05,2.2893977788486204,1.6629721759219864,1.9951947860631725,2.8522604271380185,2.2995759483306028e-05,8.280230634303748e-06,3.4213439188111097,4.087830235940674
layer48.csv,52,4504.6746411483255,1.0,1569.401913875598,1854.0,1269.0,113.71096236882465,0.9993225798176898,0.0003197717679311916,0.00024845953280055284,6.957197083863132e-05,2.182730170047569,1.2462901688348862,1.8616999092185962,2.353201372421905,2.8832902488640997e-05,1.0784008251401526e-05,3.347445810253486,3.828875566496834
layer48.csv,53,4504.405555555555,1.0,1645.911111111111,1859.0,1269.0,130.83498040954274,0.9994888950321531,0.0002949485500952338,0.00015953408068797968,3.4062864893360835e-05,2.054988137728081,1.487573185543354,2.0945605290267655,2.422689573696879,1.5046460852086816e-05,7.513011318064055e-06,2.950157207907848,3.5934417430803407
layer48.csv,54,4503.986666666667,1.0,1580.86,1819.0,1003.0,160.6497652244368,0.9975613889371816,0.002039283611047357,0.00024261618815328036,0.0001213798502833944,1.8803814148000426,0.9311388014833236,2.058201118122966,1.7764673429940614,2.4477703483543502e-05,1.0853709850912289e-05,2.6285692891777805,3.3266372620599305
layer48.csv,55,4503.710743801653,1.0,1542.809917355372,1712.0,1124.0,94.84979984030139,0.9981452182172982,0.0015225455066019684,0.00023560729420573785,6.923283713336479e-05,1.760890502233843,1.286218703668622,1.6359639076427301,1.9467253964482838,1.4975014297982096e-05,1.242113046275098e-05,2.857916939244123,3.059574227093269
layer48.csv,56,4502.836956521739,1.0,1514.8152173913043,1753.0,1238.0,108.48160827369952,0.9997281157474838,0.00010473156289841521,8.830213768204855e-05,5.740439182629342e-05,2.061871769446401,1.5995808958863058,1.9684223061388457,2.4586827803451925,2.1446160109494565e-05,,3.2136628553659667,
layer48.csv,57,4501.174603174603,1.0,1471.2539682539682,1728.0,1124.0,144.42903109809848,0.9990851931933415,0.000718328693274516,0.0001041077950104408,7.041448869961008e-05,1.7673573515454557,0.7979927092621499,1.5291702785222667,2.130027594884124,2.1955829673955354e-05,,2.782513478760662,
layer48.csv,58,4500.363636363636,1.0,1194.969696969697,1317.0,1060.0,62.216866488643966,0.9986967164032624,0.0010132896245190173,0.00021789587135760016,7.209810086103552e-05,1.7898225469772884,0.8254839633471698,1.3688883486246808,2.2104245402806812,,,,
layer48.csv,59,4460.0,1.0,964.0,1073.0,838.0,86.25833293079573,1.0,,,,1.3705805983663955,,,,,,,
layer48.csv,60,4488.222222222223,1.0,1146.2777777777778,1195.0,1086.0,28.830550069049163,0.9997385810650246,6.271322881573541e-05,0.00019870570615973388,,1.7910243470237863,1.6764657031903691,1.861560665300258,,,,,
layer48.csv,61,4492.510204081633,1.0,1392.0,1591.0,1046.0,123.9679023631784,0.9988960812978332,0.0007542618912403173,0.00023554928115651988,9.609320729326459e-05,1.5716134292628738,0.8484477336173808,1.576922909979176,1.7970812793291797,1.8014322476507707e-05,,2.8607390119856153,
layer48.csv,62,4495.397435897436,1.0,1495.9102564102564,1651.0,1086.0,104.7693664732984,0.9995738697894633,0.00021744681799285695,0.0001287670377907553,6.272327443407616e-05,1.9115848430149383,1.2598684700961607,1.9533677527275841,2.180185650465846,1.7193080319152018e-05,,3.011560810938733,
layer48.csv,63,4494.813084112149,1.0,1555.7570093457944,1796.0,1289.0,135.05262671854757,0.9985885041131414,0.001228907693825127,0.00013039120017781507,2.5834770210169708e-05,1.7716879318934298,1.1965511145929264,1.3867440576805392,2.332608499840545,1.926359972427148e-05,7.098622921355912e-06,2.7138474858710784,3.110742976735101
layer48.csv,64,4498.22794117647,1.0,1478.8382352941176,1663.0,1137.0,90.56442463048346,0.9981393306019487,0.0013101280245412824,0.00043934444209554945,6.946425398606158e-05,1.925559347457057,1.4731041204809623,1.9204421336943718,2.308384526228711,2.94462354708743e-05,1.228644195753283e-05,2.8506818722205236,3.476592407241145
layer48.csv,65,4501.108433734939,1.0,1518.3433734939758,1773.0,780.0,132.91811565071788,0.9983467720098123,0.0012559747016808874,0.00028420802589996234,6.864560651885603e-05,2.007763309205348,0.642052784301904,1.7928001176620874,2.4230884761119866,2.9304949777400553e-05,1.509470631063566e-05,3.178009705329598,3.3568827373461394
layer48.csv,66,4502.958974358974,1.0,1424.1076923076923,1743.0,892.0,174.52045267637507,0.9973937273119806,0.002244324176162634,0.00016988211433196701,0.00012490110426887632,2.14136933322008,1.7194167383323318,2.157967481395408,2.4992823350072344,4.4542346120898925e-05,2.2622947134956514e-05,3.237022058690107,3.8403733037908108
layer48.csv,67,4503.5207100591715,1.0,1400.6627218934912,1578.0,1046.0,95.54477172112654,0.9992447166665069,0.00021300666140786225,0.00039817093858946336,8.168978009967649e-05,2.0570434505816926,1.1905239778355934,1.9414276324831141,2.374902228223085,4.3455802361508726e-05,1.8960151034469716e-05,2.7240004973766774,3.6714827285189773
layer48.csv,68,4502.204545454545,1.0,1521.25,1819.0,1137.0,94.61053540219984,0.9990387056878359,0.0005508979077817936,0.00022346776817536862,0.00013839040335637562,2.0536897461000314,1.477709645487318,1.836077351331466,2.4070690401478982,3.441308177225185e-05,1.4125151078285064e-05,3.101755789197951,3.7658724372000427
layer48.csv,69,4502.847826086957,1.0,1585.7228260869565,1846.0,1259.0,84.71143037094518,0.9988473909320201,0.0008383003886797608,0.0001687507122390434,0.000105110235991582,2.063731034150292,0.7200169585103957,2.0978027681179894,2.50986319440392,2.9879331309872962e-05,1.0568399759505485e-05,3.0119077300891575,3.712670653326641
layer48.csv,70,4502.968586387435,1.0,1562.7486910994764,1748.0,973.0,115.6893280016356,0.9980601625476164,0.0016040975189320775,0.00024345250848334084,6.464632442596979e-05,2.0314861573576275,1.2867118894198364,1.9383640945276408,2.7973058530838077,1.5125912193272625e-05,1.2515188348846852e-05,3.000757742645319,3.7600747219977695
layer48.csv,71,4503.171717171717,1.0,1554.1666666666667,1801.0,1371.0,82.08186046978844,0.9994037243873468,0.00024311977479643995,0.00021929552345294567,9.146830602008609e-05,2.192572803842645,1.2357622182146502,2.0631003763878955,2.5265411408791287,3.042266954874539e-05,1.196933883497426e-05,2.7814493511157172,3.922919754981951
layer48.csv,72,4502.679611650486,1.0,1551.9223300970873,1748.0,1149.0,103.48478517880146,0.9995196678953095,0.00017156177032667385,0.0002193006568860769,5.443452577323147e-05,2.172754283278116,1.5938849850492418,2.2271466779783204,2.6992257711675984,2.580764063211813e-05,9.2275110724573e-06,3.145071492448549,3.890557911228591
layer48.csv,73,4502.69014084507,1.0,1544.1549295774648,1763.0,1137.0,104.00220942317111,0.9992302233497923,0.0003669829020439394,0.00027738271997951634,8.336451394435377e-05,2.1758801807719923,1.9246945800021455,1.9585143997333736,2.720384976713088,3.091051594296463e-05,1.1135998296930203e-05,2.846340715828605,3.6893467850461406
layer48.csv,74,4502.627272727273,1.0,1526.2818181818182,1758.0,1124.0,102.2520621546384,0.9983041536838196,0.0010556556822121637,0.00047509512120930695,0.0001252200018294725,2.174374409680538,1.4550516373466054,1.9813123328740125,2.915473957100353,2.791684343603065e-05,1.1958667493323192e-05,3.236274591495128,3.922587021938986
layer48.csv,75,4503.1973684210525,1.0,1546.482456140351,1810.0,1172.0,101.21604758487766,0.9993820216295881,0.0003032495884068763,0.00018065110087942603,9.630564610590572e-05,2.281850647224714,1.5666232165200789,2.2333649904961432,2.405318255447406,2.6701539684557647e-05,1.1070495335364411e-05,3.1862376883603423,3.8778562629122897
layer48.csv,76,4502.2584745762715,1.0,1565.3940677966102,1753.0,1046.0,99.52727996049316,0.9988604482631368,0.0008658884134895246,0.00019589790047055419,4.896473652401556e-05,2.269441272140884,1.8380848302466064,2.2004064619392243,2.6181707474857068,1.863791039380564e-05,1.0162775985416142e-05,3.2651558445657334,4.07271471414341
layer48.csv,77,4502.069958847736,1.0,1529.2222222222222,1758.0,1326.0,89.21790958628488,0.9991261437714397,0.0004681854105932384,0.0003228526828784691,5.5224881110762665e-05,2.296581630924563,1.6422316020661403,2.198725157640632,2.734495539945542,1.758484043350112e-05,1.0008413544391158e-05,3.505786926917289,4.144400304572197
layer48.csv,78,4502.02390438247,1.0,1516.183266932271,1717.0,1112.0,90.50979057606953,0.9983197264426029,0.0014707409958572258,0.00010914523621367285,6.89896415130791e-05,2.2808884581227864,1.8353506669049198,2.2796358951502627,2.7900646996634166,2.091716513797461e-05,1.0480518675144202e-05,3.5564543838735103,3.8650620851508966
layer48.csv,79,4503.548638132295,1.0,1525.7898832684825,1763.0,1124.0,96.90094131036406,0.999369543209277,0.00038640131020526146,0.00012307260367436907,7.239085379957255e-05,2.280814198441652,1.8351373862307105,2.322507096287758,2.7433091809003503,3.156193600075244e-05,1.703008704312789e-05,3.1476121603803398,3.9575501379164595
layer48.csv,80,4501.962264150943,1.0,1529.9283018867925,1777.0,989.0,109.99543108411625,0.9984775182137365,0.0011314716970803067,0.00029364209170097645,6.762484282179943e-05,2.3627605932839386,1.678115631191844,2.286858606168704,2.68762553458795,2.05351811391666e-05,9.207973521205463e-06,3.4161822290132693,4.078316898357798
layer48.csv,81,4502.893382352941,1.0,1535.5698529411766,1728.0,1248.0,95.90284362147067,0.9990195001592832,0.0006434304142208092,0.00024708417627598226,5.607520753740039e-05,2.390777033250536,2.0494418359191124,2.2977360664524538,2.8268376842029896,2.4027010361471893e-05,9.883032320835978e-06,3.390507314863399,4.071445202503926
layer48.csv,82,4503.932142857143,1.0,1545.125,1782.0,1046.0,88.07011462060052,0.9995090362592902,0.00024613992901093544,0.00015786865920215266,5.874146909897645e-05,2.37055293863683,1.8540499557471106,2.2225667764902193,2.957909516586912,1.9230158106761015e-05,8.983525291103502e-06,3.214611614525862,4.029244374235081
layer48.csv,83,4503.526132404181,1.0,1521.8745644599303,1738.0,1279.0,85.51657915995854,0.9993875108646009,0.00022593703678275686,0.000255806761420708,8.904249746482134e-05,2.392704524537448,1.4687213198458604,2.422769292175169,2.694754646912824,3.203889698189402e-05,9.663942748969863e-06,3.423206618699866,4.190461855774272
layer48.csv,84,4503.969387755102,1.0,1523.8877551020407,1773.0,958.0,100.07784888004454,0.9991973338189946,0.0005009243596909901,0.00018977955096131458,7.41897963688934e-05,2.451236454573988,1.094060433294876,2.5289338125845373,3.0187618984147733,2.634906679513518e-05,1.1423407188944943e-05,3.6382940623388733,3.9228989501928453
layer48.csv,85,4504.860927152318,1.0,1538.7251655629138,1773.0,1279.0,85.52696388931918,0.9989750578384463,0.0005885733955417385,0.0003151934547947592,8.02608432836418e-05,2.476626715317936,1.287755761179889,2.5180464740553696,3.030690612079586,2.635756873174865e-05,1.4556899201749579e-05,3.4993219062536522,4.1885982968082995
layer48.csv,86,4504.310679611651,1.0,1536.5760517799354,1722.0,1149.0,78.23745001633687,0.9993675253885382,0.0004172639428075079,0.0001455120335260593,2.784959712255833e-05,2.471677653073029,1.7385859999470352,2.321128054503379,2.876708389412705,2.8157029945214326e-05,1.369200806044826e-05,3.6217910027014653,4.147524966164966
layer48.csv,87,4505.433544303797,1.0,1508.2753164556962,1753.0,1228.0,92.26298830503923,0.9986172039528649,0.0008355471991211562,0.00042462700467948863,8.009493676674426e-05,2.4786364933388745,1.9239826143850411,2.415955324318709,3.012726718845373,2.9209174993750892e-05,1.3317731573793892e-05,3.733198568332963,4.25671666614933
layer48.csv,88,4505.669753086419,1.0,1546.6574074074074,1743.0,1003.0,99.37230425293419,0.9992274359181827,0.0005364362379989033,0.00014384236886415651,5.5745007930676626e-05,2.5345955263206768,1.7805832664331263,2.529368672785428,2.95495513699725,2.6994514690991842e-05,9.545952332369193e-06,3.52742329335642,4.351350734558411
layer48.csv,89,4505.178247734139,1.0,1539.8519637462236,1758.0,1279.0,82.08561123407928,0.9994937219605629,0.00023774349463909312,0.000160662845560637,7.319283261887661e-05,2.5577368554517905,2.025414725497065,2.621275546482,2.688163188918922,2.2102373531396833e-05,1.2576493087056715e-05,3.7090550600382497,4.350394121762352
layer48.csv,90,4506.115384615385,1.0,1561.715976331361,1738.0,1298.0,76.77479426672315,0.9993028569291091,0.00037598009529408245,0.00022990479019643299,6.624279917250541e-05,2.557257167544098,1.6491936086268502,2.393038405433034,3.0349772223265283,1.6642930703451493e-05,8.372455524040113e-06,3.794310961031065,4.362986837682946
layer48.csv,91,4506.017341040462,1.0,1506.4595375722542,1815.0,1206.0,94.31560493306613,0.9993329903979798,0.0002773935685176272,0.00025053993793450196,9.250015701757551e-05,2.5527116421636897,1.7246947958988212,2.3881369144508167,2.6864739076048436,3.158966117252483e-05,1.4986277378046679e-05,3.7414696751227936,4.334282693667921
layer48.csv,92,4506.555240793201,1.0,1565.5722379603399,1867.0,1137.0,103.24448291280287,0.9984190823230674,0.0011538296807480537,0.000319081453342223,7.334385450048486e-05,2.545317425408584,1.7133963108309063,2.4603382489280854,3.1602532614961976,2.5100496335677402e-05,9.562192006071838e-06,3.6576351276875747,4.459205934694916
layer48.csv,93,4508.102777777778,1.0,1543.1916666666666,1773.0,1172.0,109.01261108238809,0.9990466242853238,0.0005595248043938097,0.00026819323018894664,8.851055776358429e-05,2.6200450394427817,2.244730109928228,2.5892749881423254,3.0639129957389835,2.598257886561875e-05,1.1164543464457481e-05,3.8030061030134816,4.428438275906975
layer48.csv,94,4508.013586956522,1.0,1526.2744565217392,1763.0,1099.0,111.13961646294592,0.9990173716466688,0.0006844774687306676,0.00017726328770082948,8.799925349975309e-05,2.616512668989214,1.7485975449619364,2.323991505724325,3.007792787797498,2.1317842998572874e-05,1.1570500401168599e-05,3.7458274469501847,4.255818830248784
layer48.csv,95,4508.765027322404,1.0,1507.6693989071039,1717.0,1195.0,87.88117594474392,0.999103959181283,0.0005094797104827873,0.00027294294264526407,7.17555963558765e-05,2.6325078738966994,1.6807537968399062,2.339022150155384,3.046291720476592,3.0872855634412455e-05,1.0989713598336127e-05,3.7310001515467963,4.340895321339659
layer48.csv,96,4508.191860465116,1.0,1539.7063953488373,1743.0,1298.0,76.87794891168049,0.9988106793423481,0.0009098938383701075,0.0001323040490749651,0.00011235338571871469,2.5612008218754494,1.6311672239002555,2.7848934051426215,2.867350056241099,2.5567452455807214e-05,9.2019320323854e-06,3.8086864721570945,4.153611800762388
layer48.csv,97,4508.3644859813085,1.0,1521.2834890965732,1680.0,1112.0,85.92391770591075,0.9988773696417768,0.0007365592314405682,0.00024202663522231095,0.00010128058287483038,2.466858940622022,1.4554857670378252,2.262298174935386,2.8748030322279243,2.9708792907551724e-05,1.3055115778056663e-05,3.642432198572745,4.1878018124891545
layer48.csv,98,4508.916666666667,1.0,1555.7,1837.0,1228.0,98.24881678676847,0.9990412834169133,0.0004608445479959615,0.00039713491142713987,6.7743693390795e-05,2.4721863997135634,1.3388742696431946,2.4044489611387356,2.9440919702748545,2.318154867224643e-05,9.811881600599228e-06,3.660174292019631,4.19810558833778
layer48.csv,99,4508.708633093525,1.0,1495.3812949640287,1733.0,1172.0,108.1488047398971,0.999192106104441,0.0004819688016711066,0.00021390178167298877,6.984332446179642e-05,2.3815709450332774,1.9396982954507538,2.4821657642904342,2.699989380089457,2.8567781248341877e-05,1.361220650467246e-05,3.4885576774785774,4.097640317470522
layer48.csv,100,4508.7421875,1.0,1518.98828125,1787.0,1124.0,118.97999051908224,0.9990233139275755,0.0007069449443570703,0.00016983846362984175,6.437068935741766e-05,2.2797062244489434,1.8664367756574396,1.847229081714372,2.849410481747574,2.173678570084789e-05,1.379518937948277e-05,3.48195881118296,4.021063889627707
layer48.csv,101,4508.692307692308,1.0,1546.3418803418804,1733.0,1238.0,87.61592198053104,0.9990400317860275,0.0006757756822434467,0.00016532656160025993,7.902785643323741e-05,2.2888784278260985,1.735659895752897,1.736175404700891,2.4910343851387093,2.8084101051003537e-05,1.1754012644707966e-05,3.30265212779222,4.021529244428904
layer48.csv,102,4509.179245283019,1.0,1500.7358490566037,1728.0,1086.0,101.65055771935765,0.9991155014408697,0.0006464615405238965,0.00014988242871250915,4.3425195178730307e-05,2.169427322183531,1.8574976344706715,2.019287812129302,2.4714525338811235,3.0076519628588847e-05,1.4652875086476582e-05,3.017751486990279,3.906534431877201
layer48.csv,103,4508.768421052631,1.0,1547.3,1810.0,1195.0,104.13887236206327,0.9974857733601278,0.002113271350353143,0.0002559308459548203,0.00011450966229163509,2.0568118124722674,1.6824351496230894,1.6169995692710344,2.1898261559741234,1.9581229083211965e-05,1.0933552189435212e-05,3.2265228436718814,3.819569505641341
layer48.csv,104,4508.446428571428,1.0,1401.0416666666667,1657.0,1172.0,89.52103730985107,0.9989288300952208,0.0005791312909389112,0.0003391804995516515,0.00011050886955894833,2.074476732523416,1.3840368220561698,1.3660864664145984,1.9965024881389168,2.902267869536996e-05,1.3326566034425202e-05,3.130386448012537,3.6072487001082174
layer49.csv,0,4472.4,1.0,961.2,1032.0,838.0,65.94967778541454,1.0,,,,1.6003083060818253,,,,,,,
layer49.csv,1,4532.119047619048,1.0,1221.2619047619048,1345.0,1046.0,72.61446121348187,0.9986969526151229,0.0010917455830679412,0.00012098119472934352,9.032060707972522e-05,1.9436740436966238,1.2040375558481446,1.6280199902269474,2.1170402593652424,,,,
layer49.csv,2,4521.1875,1.0,1346.025,1546.0,1172.0,94.74795182482838,0.9987172841663949,0.0009286385825582814,0.00026889587536829695,6.458987918058044e-05,1.9385354153233827,1.6395609406876712,1.520402786828157,2.409052458161575,2.0591496497926102e-05,,2.863536111267172,
layer49.csv,3,4518.152542372882,1.0,1436.1525423728813,1743.0,892.0,139.44956120639097,0.9988048582225107,0.0002315919312485854,0.0008383355809076151,8.315430195516493e-05,1.7280557403953747,1.318472273073054,0.5647342011919069,2.3185717894330655,3.1822190226096486e-05,1.0237773151829997e-05,2.9459393905397406,3.412856264219012
layer49.csv,4,4520.557692307692,1.0,1571.3589743589744,1717.0,1317.0,64.02322782797009,0.9994848475087706,0.0004038684740666772,4.0619208483307724e-05,4.4454779164613036e-05,1.9377945459071229,1.4209417659098762,1.7209961098927749,2.60116419872654,1.7151753788420722e-05,9.058275726213573e-06,2.9370163562356084,3.758671537754486
layer49.csv,5,4528.892307692307,1.0,1475.7948717948718,1738.0,1046.0,123.41960520136372,0.9992234726916613,0.00044471536575819596,0.00017572958225455635,0.00010592056527722606,2.164316561139982,1.5453492816097547,2.0104911525309186,2.3584206841256004,3.6470449333214145e-05,1.3691345715319085e-05,2.9367095975745108,3.880458276527443
layer49.csv,6,4525.2360515021455,1.0,1481.351931330472,1701.0,1184.0,107.3356042435596,0.9987763369851962,0.0009481051080647581,0.00017556135601658229,7.264826841377923e-05,2.286435614466238,1.8519623181029694,2.1687995386167422,2.905261329555599,1.687378960543968e-05,1.0474492703305392e-05,3.495433736444063,4.112010724722772
layer49.csv,7,4517.845018450184,1.0,1437.9225092250922,1712.0,874.0,112.00526102386809,0.9990243293355321,0.0005156730028169279,0.00029897219174665214,9.748887068962848e-05,2.355619479625306,1.5069442056839453,2.1370375113116826,3.049662516324793,4.4677639740636204e-05,1.8858959474201795e-05,3.5466903827189395,4.036547443862807
layer49.csv,8,4514.603896103896,1.0,1518.827922077922,1738.0,1060.0,92.38530762255115,0.9992074668471819,0.0005682168440152372,0.00012289755684225195,6.621106981379698e-05,2.460854258086378,2.075951604960487,2.3679708730727445,3.124035642717676,2.501695880487407e-05,1.0190723342086563e-05,3.6124717902096672,4.1892322546442236
layer49.csv,9,4521.507246376812,1.0,1504.263768115942,1707.0,1046.0,102.19459977651687,0.9989136004351526,0.0006990223379439852,0.00024599902779834463,8.516454868548234e-05,2.54101844306385,2.043188564236346,2.523784736341181,2.9420789710933697,4.122026457564278e-05,1.4993385843777293e-05,3.5112990354099005,4.434720113877959
layer49.csv,10,4521.419270833333,1.0,1471.6640625,1707.0,1161.0,90.33268465416838,0.9989756048956557,0.0005650399377996696,0.00029856204554245733,0.0001068448623992679,2.6275979453525986,2.211360170270341,2.6667356435252976,3.1844934502351574,4.0491879912124245e-05,1.3456378690693595e-05,3.7337562998084044,4.426877023742801
layer49.csv,11,4520.284360189574,1.0,1482.0971563981043,1690.0,926.0,96.80082909376833,0.9985978358180749,0.0008276866254498803,0.00043344645812142056,9.423705199302329e-05,2.7444736765267286,2.4456887898605437,2.250339805457418,3.33122765808145,3.219543676905029e-05,1.4598609591824193e-05,3.906532946008582,4.621667397146309
layer49.csv,12,4515.139130434783,1.0,1502.2,1707.0,1073.0,81.2426531795471,0.9993892763422749,0.00037292372345151917,0.00013759772976594834,6.190317193959638e-05,2.8166693154221223,2.091706865296924,2.7532572097400987,3.216578683775429,2.571162480940635e-05,1.2587407758583975e-05,3.9885413316160827,4.461230266221231
layer49.csv,13,4514.279116465864,1.0,1497.793172690763,1696.0,909.0,98.45066545069687,0.9988995514163189,0.0007500026209493879,0.00021546406133168556,9.219475466723672e-05,2.8629808808355404,2.2721374127441134,2.852434303441459,3.270073504332241,2.9609708916513753e-05,1.3177437815962394e-05,4.030126847991998,4.717167317573802
layer49.csv,14,4518.7220149253735,1.0,1493.3041044776119,1733.0,1086.0,107.81255699518415,0.9986245185685142,0.0009279549954022275,0.0003134451603612774,9.892718257748072e-05,2.928164027130565,2.1954044723846,2.801303920067443,3.241129012771356,2.667026161179418e-05,8.483831533225714e-06,3.996928708186148,4.814793204022869
layer49.csv,15,4520.48167539267,1.0,1485.9371727748692,1743.0,1073.0,97.30127856383433,0.9988427024607224,0.0007280255500846052,0.00030840042743521056,7.771739958895362e-05,2.9836206671694954,1.973696211830447,2.833418053495531,3.26149536858991,2.9591385388140646e-05,1.3562776780871882e-05,4.315197666454058,4.910703577602787
layer49.csv,16,4523.279869067103,1.0,1479.6481178396073,1738.0,1137.0,103.1086483467217,0.9986121917645735,0.000999255416698126,0.00024449867528734487,9.32300377436214e-05,3.0802006213396855,2.24990381608737,2.9772475072176103,3.6022134532365717,3.644617262783925e-05,1.4377933069559616e-05,4.2403332705859516,4.8526712138411074
layer49.csv,17,4521.839753466872,1.0,1472.4144838212635,1707.0,838.0,97.05067937160517,0.999014669046872,0.000578834860523569,0.00026208640531276623,9.457168204571799e-05,3.110123010551328,2.450499373148498,2.852525880687182,3.5997353812544284,3.2147267568811335e-05,1.7690737677126572e-05,4.468789030995256,4.998284322666191
layer49.csv,18,4516.661144578313,1.0,1474.3885542168675,1743.0,1099.0,91.53279543463307,0.9990804875642217,0.0005298337770690843,0.00023344346241736745,0.00010983723684992455,3.122680521024643,2.1643740315006204,3.1395506018279873,3.6035382922618653,3.383854366711723e-05,1.2559415774790613e-05,4.192159439592993,5.023893828817268
layer49.csv,19,4514.170180722892,1.0,1489.1234939759036,1701.0,1184.0,92.40734429339692,0.9991846753145496,0.0003964895791930892,0.0002858894914858709,9.101062751635761e-05,3.127299625174058,2.557423204157939,2.884771697095218,3.61753170431098,2.8579320461351576e-05,1.335566679369523e-05,4.279987105776696,4.87446888688584
layer49.csv,20,4512.313253012048,1.0,1531.9231927710844,1892.0,1086.0,98.36598034178988,0.9986234379495195,0.0009749972845909942,0.0002989348857997503,7.272845874944193e-05,3.122136311129974,2.308460702207066,2.9400651299210248,3.727500121604564,1.9946884109765275e-05,9.95453723034785e-06,4.3399570696355365,4.92320176541584
layer49.csv,21,4510.74358974359,1.0,1528.1176470588234,1758.0,1124.0,87.69965219295528,0.9991700728222469,0.0005198291927644685,0.00020781122289503313,6.250012630462721e-05,3.123901397822698,2.1279911296693483,3.0198562080288136,3.7442461981268824,2.8418818887812155e-05,1.1367816901081515e-05,4.277985037837538,4.977381344484345
layer49.csv,22,4510.806938159879,1.0,1487.3544494720966,1701.0,1137.0,81.89329871620451,0.9989524714087947,0.0006777987618465491,0.00020322998927456667,0.00011867360205386249,3.1267846452275463,2.2132263193128443,3.0188688963920507,3.7319021463339026,3.251810494451867e-05,1.530813308549063e-05,4.248096818610341,4.869509791305207
